香菜喜好,1.20,http://www.juzisw.com/u/jay/516.html,香菜喜好香菜，又称盐须，一年生草本植物，与芹菜和胡萝卜同属伞形科，全株植物皆可食用，在亚洲和美洲的烹调中经常出现，亦可作药用。因为香菜中含有独特的气味物质，但人们对香菜的味道和口感完全不一样。一部分很喜欢，但对于某些人群，有人讨厌。东亚裔有21%，白种人有17%，非裔14%，南亚7%，西班牙裔4%，中东3%不喜欢香菜。研究发现，对香菜味道的喜好，吃香菜是否有像肥皂的味道与基因有密切关系——一组负责味觉和嗅觉的基因。曾有一项大规模人群参与的研究发现，14604参与者觉得香菜尝起来像肥皂，而另外11851个参与者则表示喜欢香菜，经统计分析基因发现，这跟OR10A2基因有关，OR10A2基因属嗅觉受体家族基因，在G蛋白偶联受体蛋白信号转导途径中发挥重要作用。这个基因位于11号染色体，如果rs72921001位点有A，就不会讨厌香菜。
心源性猝死,2.28,http://www.juzisw.com/u/jay/517.html,"心源性猝死 (SCA/SCD)心源性猝死，指由于心脏原因引起的无法预料的自然死亡。不论病人在过去有无心脏病史，在急性症状开始的1小时内发生心脏骤停，导致脑血流突然中断，出现意识丧失，病人如未经及时救治,将发生生物学死亡。患病率每十万人发病率：27/10万据统计，近年来心源性碎死患者发病人群有逐年上升的趋势，且死亡率较高。在我国，来心源性碎死患者发病率为27/10万。致病原因研究发现心肌基质异常是导致心源性猝死发生的主要因素之一。其主要原因是心肌病和心肌梗死。心肌病主要引起心肌结构紊乱、间质纤维化、心壁内层乳头肌和 肉柱内有较多散在灶状瘫痕等因素，使心肌收缩力降低，当心负荷突然增加时，心脏突然发生心功能不全而猝死；严重大面积积心梗、急性弥漫性心肌炎、二尖瓣、主动脉瓣高度狭窄、急性瓣膜损伤所致的急性左心衰左房球形血栓、左房粘液瘤、肥厚性梗阻型心肌病等心肌间质都有单核细胞浸润，心肌纤维呈不同程度变性、坏死，导致心源性猝死的发生。如心肌缺血、离子通道病等使心肌电活动不稳定，易产生各种心律失常 :2.1 急性心肌缺血可引起心肌电生理、机械功能和生化代谢异常导致细胞内钙离子稳态调节遭到破坏，形成室性心律失常，最终引发心源性猝死 。2.2 神经递质肾上腺素和去甲肾上腺素可激活心脏-β肾上腺素能受体，经由G蛋白/腺昔酸环化酶/PKA途径使许多离子通道和载体结构发生改变，引起细胞内钙离子浓度发生改变，导致一系列心律失常产生和引发心源性猝死。2.3 肾素-血管紧张素-醛固酮系统的调节异常可大大增加心律失常的易感性，而导致致命性的心源性猝死发生。经研究证实，交感-肾上腺素神经张力增高，血液中的儿茶酚胺浓度升高，引起心率加快、血管收缩、血压升高，心肌对儿茶酚胺敏感性增加，易出现严重的心律失常而碎死。过度劳累、餐饮不当、长期吸咽、用力排便、精神紧张、情绪激动或压抑均可影响患者神经。饮食不当饱餐后由于胃肠道的充血和代谢加强，反射性引起冠状动脉收缩痉挛，冠脉供血不足，迷走神经张力增高，而诱发多种缓慢性心律失常，甚至心脏停搏。长期吸烟可使交感-肾上腺素神经张力增高，增加血小板的勃附性，血压升高，使室颤阂值降低，诱发冠状动脉痉挛，降低血红蛋白的携氧能力，还可提高心血管等疾病易患因素，最终可能诱发。总之，是以上三种因素相互作用的结果。是临床急救中的重要课题，发病急、病死率高，国内外学者均强调应遵循预防为主、防治结合的原则。因此，加强对发病机制和高危因素的研究尤为重要，通过提高识别高危因素，有针对性的对进行干预，降低发生的根本预防措施，才能提高碎死的抢救成功率。乃临床上最紧急的危险情况， 应立即进行心肺复苏，时间就是生命，如果患者出现意识丧失，大动脉搏动消失，应及早进行及电除颤及早对初级复苏成功的患者继以高级生命支持，使心源性猝死的抢救成功率大大提高。另外高血压病、糖尿病、高血脂、动脉粥样硬化、吸烟、饮酒是心源性猝死的危险因素。"
节食减肥效果,1.21,http://www.juzisw.com/u/jay/518.html,节食减肥效果不良的饮食习惯会造成肥胖。长期摄入高脂肪和高热量食物容易导致肥胖并引起某些营养元素的缺乏。不良的饮食习惯，如经常性的暴饮暴食、夜间加餐和好吃零食也是导致肥胖的重要原因。肥胖是由多种因素，包括遗传因素和环境因素复杂的相互作用所引起的。PPARG作为转录因子参与脂质分化、利用、代谢及肥胖的基因调节。脂蛋白酯酶活性受到 APOA5 水平的调节。目前，共发现了10余个人类常见的 APOA5 基因 SNP 位点，其中 RS662799 位点 APOA5 基因多态性与人群血脂代谢密切相关。APOA2 基因与人的体重和其它肥胖相关的性状有关。APOA2 基因与内脏脂肪积聚和富含甘油三酷的脂蛋白代谢有关。因此，APOA2 基因在脂类物质代谢和肥胖中起着至关重要的作用。
咖啡因代谢能力,3.1,http://www.juzisw.com/u/jay/519.html,咖啡因代谢能力 (Caffeine Metabolism)咖啡因是一种黄嘌呤生物碱化合物，是一种中枢神经兴奋剂，能够暂时的驱走睡意并恢复精力，是目前世界上应用最广泛的精神活性物质。饮料、咖啡、茶、可可、巧克力以及许多处方药和非处方药中均含有咖啡因。咖啡因能够促进去甲肾上腺素的释放，增加多个脑区神经元的活性。咖啡因的代谢主要由细胞色素氧化酶系统氧化，CYP1A2的基因承担着清除体内咖啡因的任务，但代谢效率的高低也是因人而异的。某些人的酶代谢比较快，摄入的咖啡因很快就会被清除出体外，因此咖啡因起作用的效果就很有限，不能令人产生特别明显的兴奋感。而对于另外一些人，这个酶的代谢速度慢，咖啡因在体内的清除速度很慢，起作用时间也就较长，往往一杯咖啡就会令他们夜不能寐，有的还会影响食欲，呕吐和痉挛。研究表明，咖啡因的吸收代谢与多种基因有关，比如CYP1A2基因，表达产生人类细胞色素P450酶1A2，是肝脏中重要的细胞色素氧化酶之一，CYP1A2在肝脏分解咖啡因的过程中发挥了决定性的作用。此外还有AHR基因，主要负责调控CYP1A2的表达。
纳曲酮,4.16,http://www.juzisw.com/u/jay/520.html,"纳曲酮 (Naltrexone Treatment Response)纳曲酮是阿片受体纯拮抗剂,对μ-,δ-,κ-阿片受体均有阻断作用。因而它能阻断再吸毒品时的效应,从而减弱正性强化作用和负性强化作用,在防复吸中起到良好的辅助用。但导致复吸的原因是复杂的。诸如心理渴求、稽延症状、环境诱惑和负性生活事件等都会导致复吸,而纳曲酮对此则无能为力。纳曲酮应用的成败关键是患者的戒毒决心,家属的监督执行,环境诱惑的摆脱,生活事件的改善,经济条件的许可,稽延症状的治疗和心理行为的矫治。必须采取综合治理的措施,才能更好地发挥纳曲酮的作用。盐酸纳曲酮(naltrexone hydrochlo-ride,NTX)是有效的阿片受体拮抗剂,在临床上用于治疗阿片类依赖,主要用于预防阿片类依赖者脱瘾后复吸的辅助治疗。盐酸纳曲酮已经美国FDA批准上市,其在健康志愿者及阿片依赖者体内的药代动力学特性已有文献报道。实践证明，纳曲酮类药物对于戒毒者效果的影响，个体间的差异出了心理、环境等因素外，还个与体反应的纳曲酮类药物的能力存在差异具有相关性。研究表明, ORPM1基因的某些SNP位点对纳曲酮类药物的反应具有相关关系，比如rs1799971的不同基因型会影响纳曲酮类药物的反应程度，根据这些基因的多态性有助于制定个性化的曲酮类药物的用药方案，对于制定合理、有效的用药方案，降低可能的副作用，如肝脏损伤。"
抗诺如病毒能力,1.2,http://www.juzisw.com/u/jay/410.html,"抗诺如病毒能力诺瓦克病毒(NV)是一组世界范围内引起的急性无菌性胃肠炎的重要病原。诺瓦克病毒1968年在美国得名；1990年Jiang等人克隆了诺瓦克病毒的全基因组并表达了其结构蛋白，获得了形态结构和生物学特征与天然病毒相似的病毒样颗粒，随着分子生物学和免疫学技术的发展，人们逐渐发现了一组与诺瓦克病毒形态接近、核苷酸同源性较高、但抗原性有一定差异的病毒，统称为诺瓦克样病毒。国际病毒分类学委员会(ICTV)将这些病毒归类为同一属，暂定名“诺瓦克样病毒属”，诺瓦克病毒为代表株之一。FUT2基因表达在由内胚层衍生的上皮，包括那些位于胃、肠和唾液腺上的上皮细胞，FUT基因的多态性特征表现在功能等位基因中存在很多碱基突变。研究表明,FUT2基因蛋自编码区内单个碱基的突变产生的无功能等位基因(se)导致Se酶活性丧失。"
血色素沉着病,5.28,http://www.juzisw.com/u/jay/522.html,"血色素沉着病 (Hemochromatosis)血色素沉着病,又称为遗传性血色素沉着症(hereditary hemochromatosis, HH)或血色病,男性多于女性,是欧洲血统者、尤其是北欧人常见的一种遗传性疾病,亚洲人及黑人中发病率低。该病主要导致胃肠道铁吸收增加,多余铁在体内沉积,数年后可导致器官损害,包括肝硬化、糖尿病、皮肤黑色素沉着过多及肝脏功能异常、心脏停搏等严重并发症。但只要早期治疗,可以有效防止多余铁沉积,预防并发症,尤其是在肝硬化发生前治疗可防止肝癌发生。正常成人体内铁含量约5g,其中1g铁储存在肝、脾及骨髓的网状内皮细胞内。而正常情况下,人体自日常饮食中吸收的铁仅约1～2mg。血色素沉着症是由于过量铁质异常沉积在器官组织内,常发生在肝、脾、胰、心脏及骨骼等器官,久之可引起受累器官的组织细胞损伤、坏死、纤维化和功能障碍,严重者则可危及生命。可分为原发型和继发型,前者是一种常染色体隐性遗传疾病,是指铁的吸收调节失控而致主动吸收铁质过量,多认为是十二指肠粘膜细胞先天性酶缺陷所致。通过定期的放血治疗可使患者避免不良并发症,血铁可接近正常水平。但约有7%～45%的不经治疗的患者病情进展可最终死于肝硬化或肝细胞癌。后者常因红细胞无效性生成等原因而致骨髓内红细胞前身对铁的需求量增加,常需输血或肌注铁剂等治疗,从而导致被动性铁质过量吸收沉积,如地中海贫血等。肝、脾及骨髓为铁质沉积最常发生的组织。相关基因大部分的遗传病为HFE基因相关的遗传病，大量群体遗传学研究结果,提示HFE基因C282Y突变与遗传性血色素沉着症显著相关。新近发现,HFE分子参与与转铁蛋白受体反应。C282Y突变可使HFE分子不能与β2微球蛋白结合,不能转运到细胞表面,从而失去对转铁蛋白和转铁蛋白受体作用的调节功能。ClinVar数据库中收录了15个HFE基因的突变位点，为11个错义突变、2个无义突变，其中rs146519482是无义突变，这个位点发生无义突变之后，会导致转铁蛋白受体的翻译终止，突变的HFE可能导致产生不正常的转铁蛋白受体,进而影响转铁蛋白与转铁蛋白受体间的相互作用,从而调节体内铁平衡。"
叶酸代谢能力,3.2,http://www.juzisw.com/u/jay/523.html,叶酸代谢能力 (Folate Metabolism)叶酸即蝶酰谷氨酸，是一种水溶性B族维生素—维生素B9，最早是从菠菜中发现了它而定名为叶酸。叶酸在肠壁、肝脏及骨髓等组织中，肝脏是叶酸的主要存储部位，存储量约为7.5mg±2.5mg。肝内叶酸占叶酸总量的50%左右。人类如缺乏叶酸可引起巨红细胞性贫血以及白细胞减少症。叶酸对孕妇尤其重要。孕早期叶酸缺乏可引起胎儿神经管畸形。孕中晚期缺乏叶酸则会导致胎盘早剥，自发性流产等。四氢叶酸主要作用是它是体内生化反应中一碳单位转移酶系的辅酶，起一碳单位传递体的作用。叶酸在肠道中叶酸还原酶还原，在维生素C与亚甲基四氢叶酸还原酶（MTHFR）参与下，被还原为具有生理作用的四氢叶酸。这与体内DNA和RNA合成、氨基酸代谢紧密相关。此外叶酸有促进骨髓中幼细胞成熟的作用。人体叶酸代谢能力与亚甲基四氢叶酸还原酶(MTHFR)、甲基四氢叶酸还原酶（MTRR）和胱硫醚β合酶(CBS)相关。基因型不同，将叶酸还原为有生理活性所需代谢酶的能力不同，从而对叶酸的吸收能力也有差异。
牙齿生长速度,1.23,http://www.juzisw.com/u/jay/524.html,牙齿生长速度牙齿是人类身体最坚硬的器官，乳牙一般在3岁之前全部长出，永久性的恒牙一般在4至13岁长完。恒牙在乳牙底下形成，把乳牙推出颌骨后取而代之，每半排恒牙会分别有：门牙、犬齿和臼齿三类，一共32只。第三大臼齿，也即上下两排牙齿的两端，一共4颗牙齿，也即常说的智齿。在牙齿的生长快慢方面，具有很大的个体差异性，特别是在6-14岁恒齿发育高峰阶段。丹麦一个研究所对8866个志愿者进行研究表明，ADK基因的rs7924176位点、CACNA1S 基因的rs2281845位点、HMGA2基因的rs17179670位点以及基因间区的rs4491709对10-12岁间的恒牙数量有非常明显的影响。比如rs17179670 位点为AA型，恒齿的数量就比较正常，如果为AG型，恒齿数量可能就比平均的少一个，如果是GG型，恒齿数量可能就比平均的少1-2个。
青春痘风险,1.24,http://www.juzisw.com/u/jay/525.html,"青春痘风险青春痘又叫痤疮，是毛囊皮脂腺单位的一种慢性炎症性皮肤病，主要好发于青少年，对青少年的心理和社交影响很大，但青春期后往往能自然减轻或痊愈。临床表现以好发于面部的粉刺、丘疹、脓疱、结节等多形性皮损为特点。皮损好发于面部及上胸背部。痤疮的非炎症性皮损表现为开放性和闭合性粉刺。闭合性粉刺（又称白头）的典型皮损是约1毫米大小的肤色丘疹，无明显毛囊开口。开放性粉刺（又称黑头）表现为圆顶状丘疹伴显著扩张的毛囊开口。粉刺进一步发展会演变成各种炎症性皮损，表现为炎性丘疹、脓疱、结节和囊肿。炎性丘疹呈红色，直径1～5毫米不等；脓疱大小一致，其中充满了白色脓液；结节直径大于5毫米，触之有硬结和疼痛感；囊肿的位置更深，充满了脓液和血液的混合物。这些皮损还可融合形成大的炎性斑块和窦道等。炎症性皮损消退后常常遗留色素沉着、持久性红斑、凹陷性或肥厚性瘢痕。SNP 位点 rs7531806 位于 lq24.2 ，这个座位上包括了 3个基因：SELL ( L-selectin )、SELF ( P- selectin )、SELE ( E-selectin )。这 3 个 selectin 粘附分子在调节稳态和皮肤炎症中发挥重要的作用。 L-selectin 分子主要定位于循环白细胞的表面,可以促进白细胞向次级淋巴器官和炎症部位迁移。 P-selectin 和 E-selectin 分子定位于炎症的内皮细胞上，负责炎症部位血液淋巴细胞的聚集。"
抗乙肝病毒能力,1.25,http://www.juzisw.com/u/jay/526.html,抗乙肝病毒能力慢性乙型肝炎（简称乙肝）是指乙肝病毒检测为阳性，病程超过半年或发病日期不明确而临床有慢性肝炎表现者。临床表现为乏力、畏食、恶心、腹胀、肝区疼痛等症状。肝大，质地为中等硬度，有轻压痛。病情重者可伴有慢性肝病面容、蜘蛛痣、肝掌、脾大，肝功能可异常或持续异常。根据临床表现分为轻度、中度和重度。而慢性乙肝携带是指乙肝病毒检测为阳性，无慢性肝炎症状，1 年内连续随访3 次以上血清ALT 和AST 均无异常，且肝组织学检查正常者。HLA-DP基因多态性与慢性 HBV 感染存在相关性，rs3077 是慢性 HBV 感染的保护因素。rs3077 可通过影响肝脏组织和血液中单核细胞 HLA-DPAl 基因表达的机制影响病毒清除，从而与慢性乙型肝炎的遗传易感性有关。rs3077等位基因具有降低HBV感染风险。2009年，一项针对日本和泰国人群的全基因关联分析发现 HLA-DPA1 基因的 rs3077 和 HLA-DQ 基因的 rs2856718(与 rs2647050 完全连锁)与慢性乙型肝炎存在相关性 。
抑郁症,2.29,http://www.juzisw.com/u/jay/528.html,抑郁症 (Depression)抑郁症又称抑郁障碍，以显著而持久的心境低落为主要临床特征，是心境障碍的主要类型。抑郁症可以表现为单次或反复多次的抑郁发作，以下是抑郁发作的主要表现。1.心境低落主要表现为显著而持久的情感低落，抑郁悲观。轻者闷闷不乐、无愉快感、兴趣减退，重者痛不欲生、悲观绝望、度日如年、生不如死。典型患者的抑郁心境有晨重夜轻的节律变化。在心境低落的基础上，患者会出现自我评价降低，产生无用感、无望感、无助感和无价值感，常伴有自责自罪，严重者出现罪恶妄想和疑病妄想，部分患者可出现幻觉。2.思维迟缓患者思维联想速度缓慢，反应迟钝，思路闭塞，自觉“脑子好像是生了锈的机器”，“脑子像涂了一层糨糊一样”。临床上可见主动言语减少，语速明显减慢，声音低沉，对答困难，严重者交流无法顺利进行。3.意志活动减退患者意志活动呈显著持久的抑制。临床表现行为缓慢，生活被动、疏懒，不想做事，不愿和周围人接触交往，常独坐一旁，或整日卧床，闭门独居、疏远亲友、回避社交。严重时连吃、喝等生理需要和个人卫生都不顾，蓬头垢面、不修边幅，甚至发展为不语、不动、不食，称为“抑郁性木僵”，但仔细精神检查，患者仍流露痛苦抑郁情绪。伴有焦虑的患者，可有坐立不安、手指抓握、搓手顿足或踱来踱去等症状。严重的患者常伴有消极自杀的观念或行为。消极悲观的思想及自责自罪、缺乏自信心可萌发绝望的念头，认为“结束自己的生命是一种解脱”，“自己活在世上是多余的人”，并会使自杀企图发展成自杀行为。这是抑郁症最危险的症状，应提高警惕。4.认知功能损害研究认为抑郁症患者存在认知功能损害。主要表现为近事记忆力下降、注意力障碍、反应时间延长、警觉性增高、抽象思维能力差、学习困难、语言流畅性差、空间知觉、眼手协调及思维灵活性等能力减退。认知功能损害导致患者社会功能障碍，而且影响患者远期预后。5.躯体症状主要有睡眠障碍、乏力、食欲减退、体重下降、便秘、身体任何部位的疼痛、性欲减退、阳痿、闭经等。躯体不适的体诉可涉及各脏器，如恶心、呕吐、心慌、胸闷、出汗等。自主神经功能失调的症状也较常见。病前躯体疾病的主诉通常加重。睡眠障碍主要表现为早醒，一般比平时早醒2～3小时，醒后不能再入睡，这对抑郁发作具有特征性意义。有的表现为入睡困难，睡眠不深；少数患者表现为睡眠过多。体重减轻与食欲减退不一定成比例，少数患者可出现食欲增强、体重增加。患病率抑郁症是一种危害人类身心健康的常见病，约13—20％的人一生中曾有过抑郁的体验，其终生患病率为6.1~9.5％，女性高于男性。值得关注的是，近几年，中青年的发病率在逐渐升高，更应引起注意。由于抑郁症的发病年龄绝大多数处于工作年龄段，严重的抑郁症中有15％的可自杀而死。致病原因抑郁症的病因并不清楚，但可以肯定的是，生物、心理与社会环境诸多方面因素参与了抑郁症的发病过程。生物学因素主要涉及遗传、神经生化、神经内分泌、神经再生等方面；与抑郁症关系密切的心理学易患素质是病前性格特征，如抑郁气质。成年期遭遇应激性的生活事件，是导致出现具有临床意义的抑郁发作的重要触发条件。然而，以上这些因素并不是单独起作用的，目前强调遗传与环境或应激因素之间的交互作用、以及这种交互作用的出现时点在抑郁症发生过程中具有重要的影响。
精神分裂症,2.30,http://www.juzisw.com/u/jay/529.html,"精神分裂症 (Schizophrenia)精神分裂症是精神科的一种复发率高、致残率高的慢性迁延性疾病，多起病于青壮年。精神分裂症的临床症状复杂多样，可涉及感知觉、思维、情感、意志行为及认知功能等方面，个体之间症状差异很大，即使同一患者在不同阶段或病期也可能表现出不同症状。1.1 感知觉障碍 精神分裂症可出现多种感知觉障碍，最突出的感知觉障碍是幻觉，包括幻听、幻视、幻嗅、幻味及幻触等，而幻听最为常见。1.2 思维障碍 思维障碍是精神分裂症的核心症状，主要包括思维形式障碍和思维内容障碍。思维形式障碍是以思维联想过程障碍为主要表现的，包括思维联想活动过程（量、速度及形式）、思维联想连贯性及逻辑性等方面的障碍。妄想是最常见、最重要的思维内容障碍。最常出现的妄想有被害妄想、关系妄想、影响妄想、嫉妒妄想、夸大妄想、非血统妄想等。据估计，高达80%的精神分裂症患者存在被害妄想，被害妄想可以表现为不同程度的不安全感，如被监视、被排斥、担心被投药或被谋杀等，在妄想影响下患者会做出防御或攻击性行为，此外，被动体验在部分患者身上也较为突出，对患者的思维、情感及行为产生影响。1.3 情感障碍 情感淡漠及情感反应不协调是精神分裂症患者最常见的情感症状,此外，不协调性兴奋、易激惹、抑郁及焦虑等情感症状也较常见。1.4 意志和行为障碍 多数患者的意志减退甚至缺乏，表现为活动减少、离群独处，行为被动，缺乏应有的积极性和主动性，对工作和学习兴趣减退，不关心前途，对将来没有明确打算，某些患者可能有一些计划和打算，但很少执行。1.5 认知功能障碍 在精神分裂症患者中认知缺陷的发生率高，约85%患者出现认知功能障碍，如信息处理和选择性注意、工作记忆、短时记忆和学习、执行功能等认知缺陷。认知缺陷症状与其他精神病性症状之间存在一定相关性，如思维形式障碍明显患者的认知缺陷症状更明显，阴性症状明显患者的认知缺陷症状更明显，认知缺陷可能与某些阳性症状的产生有关等。认知缺陷可能发生于精神病性症状明朗化之前（如前驱期），或者随着精神病性症状的出现而急剧下降，或者是随着病程延长而逐步衰退，初步认为慢性精神分裂症患者比首发精神分裂症患者的认知缺陷更明显。患病率每十万人发病率：10/10万世界卫生组织于1992年在10个国家12个地区进行研究发现精神分裂症的发病率大约为10/10万。致病原因精神分裂症是一组以生物学因素为主，又与社会文化、经济、心理及遗传因素有着较密切关联的疾病。是精神分裂症病因中的内在因素，起主导作用。 大量基因组扫描研究结果显示，除19号、21号和 Y 染色体以外，其余的染色体上都可能含有精神分裂症的易感基因。 经多年研究发现，至少有17个染色体区域上的遗传标记与精神分裂症有关。目前在精神分裂症相关基因的研究中，除少数可重复的阳性结果外，更多的是一些矛盾或不一致的结果，这体现了本病的异质性及作为多基因疾病的复杂性，需要在相对更具有同质的患者中，结合与遗传基础密切相关的生物学标记或症状特征进行深入研究。母亲孕龄与出生体重也应该从新的医学模式中的生物学因素方面来分析。孕龄越低、出生体重越低则发病的可能性越大。以往的调查中也有类似的结果。这可能是因为孕龄低及出生体重低者的脑容量较小、大脑发育障碍有一定的关系。此类因素主要从新的医学模式中的心理因素方面来分析。外向型性格不易发病，其原因为性格外向者更易与外界沟通，人际适应支配性高，自我接受能力强，因此心理障碍不易形成；性格内向者则可能对外界缺乏共鸣、缺乏信任感，因此适应功能差，一旦遭遇不良刺激时，更易发病。随着个人学历的增高，发病的相对风险降低。其原因可能为：低学历个体的职业满意度低，承受的心理压力较大。研究发现精神分裂症的患病率以无职业或技术性低的职业人群患病率最高，这是一致的。5.1 婚姻状况与精神分裂症调查显示个体婚姻状况与精神分裂症有较密切的联系。分析原因如下：婚姻状况首先说明个体的情绪成熟程度；其次，在稳定的婚姻中，已婚者感到更幸福，情感痛苦更少，而离婚或未婚者则在躯体和情感上要经历更多的痛苦。因此健康的婚姻生活不但是个体情感成熟的表现，而且更有利于生活负担的减轻及情感的宣泄。5.2 重大负性事件经历史与精神分裂症调查证实重大负性事件是与精神分裂症相关的重要因素,许多资料也证实了生活事件频度和严重度与精神分裂症的发病是有关系的。重大负性事件具有突发性、强刺激性等特点，而精神分裂症高危个体通常具有不成熟的心理防御机制和易感心理素质，在重大负性事件面前，其脆弱的心理素质难以承受如此巨大的刺激而使精神分裂症诱发。5.3 非双亲抚养史在调查中显示非双亲抚养史与精神分裂症相关。首先,非双亲抚养史有可能表明个体曾经遭遇过像父母离婚、父母早亡等重大的负性事件；其次，非双亲抚养个体缺乏双亲的关爱和呵护，其人格和心理的健康成长必然受到影响；第三，非双亲可能对孩子的关注不够或教养方式不当，孩子人格发展、心理健康与社会适应能力受到影响。已有研究表明不正当的教养方式与精神疾病有密切关系。5.4 学习或工作压力调查显示学习或工作压力与精神分裂症相关。根据以往研究，压力大可能是一危险因素，原因如下：可能是生活在压力较大的环境下，心情得不到放松，长此以往，可产生不良心理的影响如紧张、焦虑、失眠的发生及降低患者心理承受力，极易造成心理 障碍。"
绝对音高,1.26,http://www.juzisw.com/u/jay/530.html,绝对音高绝对音高，又名绝对音感，指人们具有对声音的实际音高的感受能力，包括以下几个层次和能力：能够区别出两个不同音高的声音；能够准确模仿出所听到的声音；能知道所听到的声音的实际音高，并说出音名；能直接唱出乐谱的实际音高。绝大多数人只拥有相对音高，即给两个音，能判断出这两个音的差多少；但是只给一个音，没法判断这个音是多少。拥有绝对音感的人是非常罕见的，一万个人里大概有一个人拥有绝对音高。国际儿童音乐能力的培养和调查表明，3-9岁是儿童进行绝对音感训练的敏感期，这一时期进行一定量的科学系统的训练一般孩子是完全能够建立绝对音高的感觉，但12岁之后就非常难培养了。研究表明，先天遗传和后天环境对音乐天赋有影响，通过对73个具有绝对音感家族的6090个SNP进行研究，结果表明8q24.21染色体区域的rs3057位点与“绝对音感”有非常明显的相关性，GG型有绝对音感的比例相对较高，也常出现于音乐系学生和音乐家群体中，而AA型的人的绝对音感天赋的机率就比较低。
钙代谢能力,3.3,http://www.juzisw.com/u/jay/531.html,钙代谢能力 (Calcium Metabolism)钙是人体的重要成份，主要存在于骨骼。正常成年男性和女性体内含量分别为1300g和1000g。细胞外液和细胞内都存在钙离子，细胞内游离Ca2+浓度约为0.1μmol/L。激素、电或机械刺激可引起短暂的钙离子内流，促进与特异性钙离子结合蛋白相互作用，激活多种生理过程，比如血液凝固，维持心脏、肌肉、神经正常兴奋性。钙主要在近端小肠以主动和被动形式吸收，当膳食钙摄入不足时，以主动吸收为主，但主动吸收不能完全补偿钙摄入不足。人体内的钙仅能通过小肠吸收，吸收率不高。不同个体对钙的吸收率在10%-60%之间。为什么有些人对钙有很强的吸收能力，而有些人的吸收能力却很弱呢？影响钙的吸收的主要因素包括：机体因素和维生素D的支持。钙主动吸收需要维生素D，维生素D缺乏或不足时，钙主动吸收下降，间接造成钙缺乏。人体钙的代谢平衡也受到维生素D、甲状旁腺素、降钙素等激素影响。研究发现，维生素D能促进小肠粘膜上皮细胞对钙的吸收，而VDR是维生素D受体基因。维生素Ｄ受体基因—VDR的多态性可以显著影响钙吸收效率，由于VDR的基因型在不同种族之间分布频率不同，导致个体之间钙营养状况呈现出多态性。此外，VDR信号通路在免疫、细胞生长和分化过程中也发挥着重要功能。
酒精代谢能力,3.4,http://www.juzisw.com/u/jay/532.html,酒精代谢能力 (Alcohol Metabolism)酒的主要成分是乙醇，一般含有微量的杂醇和酯类物质，是以粮食为原料经发酵酿造而成的。喝酒后，乙醇很快从胃、小肠吸收入血液。酒精代谢的第一步是乙醇脱氢酶的作用下，将酒精代谢为乙醛，这是决定乙醇从体内清除快慢的限速步骤，大约有90%~98%在肝脏内被代谢为乙醛。此外，微粒体细胞色素P450乙醇氧化酶也可将乙醇氧化为乙醛。接下来的乙醛脱氢酶（ALDH2）也将影响乙醇的代谢，其将乙醛代谢为二氧化碳、水和能量。酒精代谢受多个因素影响，包括种族、性别和体重，体重和性别显著影响酒精的吸收率和分布量。酒精大部分在肝脏代谢，在这些过程中，乙醛脱氢酶最为关键，它使乙醛氧化为乙酸，并决定着酒精的代谢速度。乙醛脱氢酶活性的高低主要与遗传有关，不同基因型乙醛脱氢酶的活力不同，对酒精的代谢能力也不同。亚洲人对酒精的不耐性是由于缺乏乙醛脱氢酶（ALDH2）所引起。乙醛脱氢酶缺陷型会导致肝脏中乙醛的累积。ALDH2基因位于染色体12q24.2，异常的ALDH2*2在外显子12有一个G→A的点突变，从而导致ALDH2丧失活性。
甜味偏好度,1.27,http://www.juzisw.com/u/jay/533.html,甜味偏好度甜味只具有糖和蜜一样的味道，是最受人类欢迎的味感。它能够用于改进食品的可口性和某些食用性质。对甜味最敏感的部位是舌尖。SLC2A9是一种新型转运蛋白，它可同时转运葡萄糖、果糖和尿酸。SLC2A9主要分布在肾脏的近端小管上皮细胞和肝脏，而肾脏是葡萄糖和尿酸的重吸收部位，同时也是糖异生的重要部位，肝脏是糖异生的重要部位，也是嘌呤代谢产生尿酸的重要场所，SLC2A9基因变异可能会影响SLC2A9在肾脏和肝脏表达的异常(数目异常或是功能异常)，从而对体内的葡萄糖和尿酸水平产生影响。
